variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
z_phi[18],-0.82875277898,-0.8159505,0.3760115417489434,0.3815745381000001,-1.4570345000000002,-0.22931815000000005,1.0003089866467605,2039.0933549440963,2778.349942238371
z_phi[19],-0.5037512245743501,-0.49525149999999996,0.3519019481574597,0.3451678125,-1.1012330000000001,0.05130808499999985,1.0014570895989665,1977.196048905036,3168.44072985391
z_phi[20],0.36402763263825,0.358091,0.32765625446114033,0.31628676450000004,-0.17067875,0.9181761499999999,1.0006487246453644,1417.6484781871825,2321.5414729400945
z_phi[21],0.127050800340825,0.12735049999999998,0.383824784672419,0.37485242969999993,-0.491736,0.7524597499999999,1.0003564285081008,1960.3675272877013,2705.75829975729
mu,0.872289477,0.872408,0.11116661173811274,0.10587617249999998,0.6885433,1.0610045,1.0005267439706496,2584.777675617071,2757.8664300511377
tau,0.36525952012499996,0.356962,0.1088076634662528,0.10060627079999995,0.20531355,0.5575478999999999,1.0036338522563009,1733.620801028839,2679.210453225266
z_theta[1],0.498655696948,0.489966,0.6110317256886928,0.61171453308,-0.45837019999999995,1.5125785,1.000700296951967,4664.102953127081,2766.0920786668344
z_theta[2],-0.50208250026425,-0.499054,0.7468975259779265,0.7399426796999999,-1.7307815000000002,0.7083652999999988,1.0000504457512396,5717.890582916536,3349.253482915687
z_theta[3],0.27400009736665004,0.26102499999999995,0.7031964635812773,0.6965365994999999,-0.85413325,1.4278944999999996,1.0014725920512908,4989.949551414076,3203.313269457658
z_theta[4],0.5546650982955,0.5538485,0.79252479860440594,0.7679890239000001,-0.7581059499999999,1.8909484999999995,1.0017136831901372,5111.83749587292,3039.257998622328
z_theta[5],0.37432318425375,0.369992,0.6108849449884128,0.59131959096,-0.61649165,1.3864874999999994,1.000491285569814,4729.426522945071,2789.1629078211486
z_theta[6],0.544936576701,0.5517025,0.8458623626058684,0.8339069025000001,-0.8550336999999998,1.9434989999999999,1.0020265915332547,5419.636231983104,2441.019537696119
z_theta[7],-0.348238127879,-0.355899,0.5691824281449989,0.55634394501,-1.288966,0.5890084999999995,1.0037439909724852,4519.589271306486,2777.921179550736
z_theta[8],-0.19727886236325,-0.1944435,0.8154633858460842,0.7913970539999999,-1.5583085,1.141214499999999,1.001360832295748,5917.104929520465,2986.791247849552
z_theta[9],-0.2304934442554,-0.23077749999999997,0.668764245311542,0.660587256,-1.319859,0.8619111499999994,1.0020126998057948,4719.4045193483325,3152.111043502868
z_theta[10],-0.257280343528,-0.2618965,0.6815649933192142,0.6639290363999999,-1.3803080000000003,0.8555493499999997,1.0014813024006834,5569.206679727259,2930.3657056575657
